"country" "taxRich" "religiousLaw" "freeElection" "helpUnemp" "armyTakesOver" "civilRights" "equalIncome" "obeyRulers" "genderEquality" "importance"
"2999" "Georgia" 3 4 5 4 3 4 5 6 5 9
"3000" "Germany" 7 2 10 8 1 10 5 5 10 10
"3001" "Kazakhstan" 10 1 10 10 7 10 10 1 10 10
"3002" "Netherlands" 7 5 8 8 6 8 6 8 10 10
"3003" "Poland" 2 1 5 6 3 3 2 2 9 8
"3004" "Romania" 10 10 7 10 10 10 10 7 10 1
"3005" "Russia" 7 6 5 5 5 7 8 7 7 7
"3006" "Slovenia" 6 4 10 9 3 8 6 5 10 10
"3007" "Spain" 10 9 10 10 8 9 8 9 10 10
"3008" "Sweden" 8 1 10 7 1 1 4 1 10 10
"3009" "Turkey" 10 7 8 10 1 7 8 7 8 10
"3010" "Ukraine" 10 3 10 9 2 10 9 4 9 8
"3011" "Belarus" 5 5 5 5 5 5 5 5 5 5
"3012" "Estonia" 8 6 8 6 8 10 10 7 10 10
"3013" "Georgia" 3 4 2 5 6 5 7 5 6 2
"3014" "Germany" 5 1 9 7 1 9 1 1 10 9
"3015" "Kazakhstan" 1 9 1 8 2 8 1 2 1 10
"3016" "Netherlands" 7 5 7 7 3 5 2 2 9 8
"3017" "Poland" 9 6 10 5 1 10 1 3 8 8
"3018" "Romania" 10 1 10 10 10 5 1 5 10 6
"3019" "Russia" 7 6 7 6 7 6 7 8 8 8
"3020" "Slovenia" 5 2 10 9 1 5 7 6 9 10
"3021" "Spain" 5 1 10 5 1 10 1 1 10 10
"3022" "Sweden" 10 1 10 10 1 10 10 1 10 10
"3023" "Turkey" 4 1 8 10 1 10 10 1 10 10
"3024" "Ukraine" 6 1 10 8 1 6 6 3 10 10
"3025" "Belarus" 2 9 2 9 5 9 5 8 2 10
"3026" "Estonia" 1 1 10 9 1 10 5 5 10 10
"3027" "Georgia" 3 3 8 6 2 3 2 6 7 9
"3028" "Germany" 8 1 10 8 1 9 3 1 10 10
"3029" "Kazakhstan" 9 1 9 10 4 9 7 9 10 10
"3030" "Netherlands" 7 1 10 9 1 9 2 1 10 9
"3031" "Poland" 6 1 10 8 5 10 8 4 10 10
"3032" "Romania" 8 3 9 9 1 8 2 5 10 6
"3033" "Russia" 5 1 9 9 3 10 3 6 10 9
"3034" "Slovenia" 7 7 8 8 3 4 3 3 5 8
"3035" "Spain" 7 1 10 7 1 8 7 7 10 9
"3036" "Sweden" 7 1 10 3 1 9 2 3 10 10
"3037" "Turkey" 10 7 10 6 2 7 9 7 10 10
"3038" "Ukraine" 8 2 10 8 5 8 5 5 8 10
"3039" "Belarus" 8 7 7 6 6 5 5 6 6 9
"3040" "Estonia" 3 6 8 9 5 3 8 3 8 9
"3041" "Georgia" 10 6 9 4 5 5 5 6 6 9
"3042" "Germany" 6 1 10 10 1 10 1 1 10 10
"3043" "Kazakhstan" 10 4 10 10 1 10 10 10 10 10
"3044" "Netherlands" 6 7 3 7 5 6 3 5 5 6
"3045" "Poland" 10 9 10 10 10 10 10 8 10 10
"3046" "Romania" 2 1 9 1 9 9 9 9 9 9
"3047" "Russia" 10 6 10 10 10 7 3 8 10 10
"3048" "Slovenia" 9 1 10 9 6 9 10 8 9 1
"3049" "Spain" 10 2 10 10 4 9 9 9 10 8
"3050" "Sweden" 5 1 10 7 1 8 4 2 10 10
"3051" "Turkey" 8 7 6 7 8 8 7 6 7 9
"3052" "Ukraine" 10 1 10 10 10 10 10 10 10 10
"3053" "Belarus" 5 1 10 8 2 9 5 4 8 8
"3054" "Estonia" 10 8 10 10 1 10 8 10 10 10
"3055" "Georgia" 4 7 4 5 8 4 8 8 4 10
"3056" "Germany" 5 1 10 10 1 8 1 1 10 10
"3057" "Kazakhstan" 8 6 9 5 8 6 5 8 6 8
"3058" "Netherlands" 6 1 9 7 2 8 3 3 10 9
"3059" "Poland" 9 1 10 10 7 10 6 2 9 10
"3060" "Romania" 1 1 10 10 10 10 10 5 10 10
"3061" "Russia" 10 1 10 10 1 10 10 10 10 7
"3062" "Slovenia" 10 1 10 9 1 9 9 3 10 9
"3063" "Spain" 7 1 8 8 1 10 7 6 10 8
"3064" "Sweden" 4 1 10 10 2 7 5 1 10 10
"3065" "Turkey" 10 10 10 10 10 10 10 10 10 10
"3066" "Ukraine" 7 4 10 8 4 8 9 5 8 9
"3067" "Belarus" 5 5 8 5 5 5 5 7 5 5
"3068" "Estonia" 8 4 10 8 3 5 8 7 9 8
"3069" "Georgia" 5 4 6 3 4 3 3 4 5 7
"3070" "Germany" 9 3 8 7 4 7 7 5 8 6
"3071" "Kazakhstan" 4 5 7 4 4 8 5 7 7 8
"3072" "Netherlands" 7 2 8 8 3 9 6 5 10 10
"3073" "Poland" 4 2 6 5 4 5 2 4 5 10
"3074" "Romania" 10 10 10 10 10 10 10 10 10 10
"3075" "Russia" 10 6 10 9 5 10 10 6 10 9
"3076" "Slovenia" 5 1 10 10 1 10 3 5 10 10
"3077" "Spain" 10 6 10 10 10 10 10 10 10 10
"3078" "Sweden" 4 1 10 7 1 8 2 2 9 10
"3079" "Turkey" 10 1 10 10 10 10 10 10 10 8
"3080" "Ukraine" 8 4 9 9 9 9 8 2 9 10
"3081" "Belarus" 5 5 5 5 5 5 5 5 5 5
"3082" "Estonia" 10 10 10 10 1 10 10 3 10 9
"3083" "Georgia" 1 1 10 10 1 1 2 1 10 10
"3084" "Germany" 1 1 10 10 1 10 4 1 10 10
"3085" "Kazakhstan" 8 1 10 10 8 10 10 8 8 8
"3086" "Netherlands" 6 1 10 10 1 10 3 5 10 10
"3087" "Poland" 3 2 8 7 3 5 2 2 8 2
"3088" "Romania" 10 10 10 10 10 10 10 10 10 10
"3089" "Russia" 4 4 5 4 4 4 3 4 2 4
"3090" "Slovenia" 6 1 10 7 1 10 6 4 10 7
"3091" "Spain" 10 1 10 10 5 10 1 10 10 10
"3092" "Sweden" 6 1 10 7 1 10 5 4 10 10
"3093" "Turkey" 10 1 10 10 5 6 10 1 10 10
"3094" "Ukraine" 1 10 10 10 10 10 10 10 10 6
"3095" "Belarus" 8 2 3 9 7 8 8 7 9 7
"3096" "Estonia" 10 2 10 9 3 9 2 9 10 5
"3097" "Georgia" 1 1 10 3 1 10 5 1 4 10
"3098" "Germany" 6 2 8 4 7 10 9 7 10 7
"3099" "Kazakhstan" 3 5 8 8 6 6 6 5 8 10
"3100" "Netherlands" 5 1 8 8 1 8 4 2 8 1
"3101" "Poland" 7 6 9 8 7 8 7 4 10 7
"3102" "Romania" 2 9 2 4 5 5 5 5 5 9
"3103" "Russia" 3 5 9 10 5 9 6 4 10 8
"3104" "Slovenia" 6 1 10 7 1 10 3 1 10 10
"3105" "Spain" 8 4 10 10 1 10 7 8 10 10
"3106" "Sweden" 6 6 7 8 4 6 2 3 9 6
"3107" "Turkey" 7 6 8 8 7 7 8 7 8 7
"3108" "Ukraine" 10 6 10 8 9 7 9 5 8 9
"3109" "Belarus" 3 7 9 3 5 4 8 4 10 7
"3110" "Estonia" 4 2 10 8 8 9 3 1 10 9
"3111" "Georgia" 2 2 10 10 3 10 4 4 10 10
"3112" "Germany" 1 1 10 10 1 10 1 1 10 10
"3113" "Kazakhstan" 10 9 9 10 8 8 9 7 9 9
"3114" "Netherlands" 1 1 5 5 7 10 1 1 1 10
"3115" "Poland" 6 1 6 1 1 6 1 1 10 10
"3116" "Romania" 1 1 10 4 1 10 1 1 10 10
"3117" "Russia" 3 7 6 5 5 2 8 7 5 8
"3118" "Slovenia" 3 2 9 9 2 9 7 7 9 10
"3119" "Spain" 5 1 10 6 1 10 8 8 10 7
"3120" "Sweden" 9 1 10 9 1 10 1 4 10 10
"3121" "Turkey" 8 7 8 7 5 5 5 4 5 7
"3122" "Ukraine" 8 8 10 10 1 10 10 10 10 1
"3123" "Belarus" 8 1 10 10 3 10 7 8 10 10
"3124" "Estonia" 5 1 9 8 3 8 8 8 10 6
"3125" "Georgia" 5 4 10 8 6 5 4 4 6 6
"3126" "Germany" 6 1 10 6 4 6 5 3 10 9
"3127" "Kazakhstan" 10 10 10 1 1 10 7 8 10 10
"3128" "Netherlands" 7 4 5 4 4 6 8 6 10 6
"3129" "Poland" 5 3 10 4 1 10 3 7 10 10
"3130" "Romania" 7 1 10 1 1 10 6 1 10 10
"3131" "Russia" 6 3 9 7 6 8 8 9 9 8
"3132" "Slovenia" 5 1 9 5 1 9 10 1 10 10
"3133" "Spain" 8 1 10 9 1 10 7 1 10 10
"3134" "Sweden" 10 5 10 10 5 10 2 2 10 10
"3135" "Turkey" 6 1 10 10 1 10 10 5 9 7
"3136" "Ukraine" 10 2 10 10 2 10 10 4 10 7
"3137" "Belarus" 5 5 5 5 5 5 5 5 5 6
"3138" "Estonia" 3 1 10 10 1 10 4 7 9 10
"3139" "Georgia" 7 5 7 6 7 5 5 6 6 7
"3140" "Germany" 5 1 8 5 1 6 10 1 5 4
"3141" "Kazakhstan" 9 1 8 10 7 10 10 3 10 10
"3142" "Netherlands" 1 1 10 8 1 10 1 2 10 10
"3143" "Poland" 7 4 10 6 8 10 7 5 10 8
"3144" "Romania" 10 1 10 10 5 10 10 5 10 10
"3145" "Russia" 2 4 6 9 8 9 9 9 9 8
"3146" "Slovenia" 8 1 10 10 1 9 9 7 6 8
"3147" "Spain" 5 4 6 6 7 4 5 5 6 10
"3148" "Sweden" 7 1 10 2 1 10 1 1 10 10
"3149" "Turkey" 10 10 10 10 8 8 8 8 8 8
"3150" "Ukraine" 7 5 7 8 3 8 8 3 8 7
"3151" "Belarus" 5 5 10 10 5 10 10 10 10 10
"3152" "Estonia" 10 6 10 10 10 10 10 10 10 10
"3153" "Georgia" 8 7 7 4 3 2 6 6 7 6
"3154" "Germany" 7 5 8 7 7 6 6 5 7 8
"3155" "Kazakhstan" 9 2 10 3 1 1 9 9 9 10
"3156" "Netherlands" 9 1 10 10 1 10 8 3 10 10
"3157" "Poland" 5 5 10 3 5 10 5 4 10 10
"3158" "Romania" 3 1 10 10 1 9 3 3 10 10
"3159" "Russia" 1 10 8 10 10 6 3 1 1 7
"3160" "Slovenia" 10 1 10 10 1 10 10 5 10 10
"3161" "Spain" 8 7 8 8 2 7 6 6 6 8
"3162" "Sweden" 5 1 10 5 5 10 3 4 10 8
"3163" "Turkey" 7 10 7 9 7 8 10 9 7 7
"3164" "Ukraine" 6 3 10 9 3 10 8 3 10 9
"3165" "Belarus" 5 3 5 5 8 5 5 5 5 8
"3166" "Estonia" 8 1 10 8 1 9 3 1 10 10
"3167" "Georgia" 6 2 10 10 2 10 8 10 10 10
"3168" "Germany" 6 2 3 6 8 9 10 1 9 4
"3169" "Kazakhstan" 2 2 10 8 2 10 2 10 5 9
"3170" "Netherlands" 1 1 10 7 1 7 1 8 10 8
"3171" "Poland" 10 7 10 7 4 9 9 4 10 10
"3172" "Romania" 10 1 10 10 1 10 10 10 10 10
"3173" "Russia" 10 1 10 10 1 10 10 10 10 10
"3174" "Slovenia" 6 1 10 5 1 10 7 7 10 10
"3175" "Spain" 10 1 10 10 4 10 6 5 10 10
"3176" "Sweden" 10 1 10 1 10 1 1 10 10 10
"3177" "Turkey" 7 8 8 9 6 7 8 6 9 9
"3178" "Ukraine" 5 4 6 5 4 5 6 5 5 7
"3179" "Belarus" 4 5 10 8 4 10 6 3 6 10
"3180" "Estonia" 8 1 8 9 2 8 3 2 9 10
"3181" "Georgia" 7 5 6 7 6 5 6 7 6 8
"3182" "Germany" 9 1 9 8 1 9 7 1 10 8
"3183" "Kazakhstan" 5 6 4 3 5 5 7 6 5 5
"3184" "Netherlands" 8 1 10 9 1 8 6 2 10 10
"3185" "Poland" 1 1 10 1 1 10 1 1 1 10
"3186" "Romania" 1 1 10 5 1 10 1 1 6 10
"3187" "Russia" 1 1 1 1 1 1 1 1 1 4
"3188" "Slovenia" 1 1 5 1 1 10 5 1 10 10
"3189" "Spain" 8 6 9 9 2 7 7 8 10 10
"3190" "Sweden" 2 1 10 10 1 10 1 3 10 10
"3191" "Turkey" 10 9 8 8 1 9 9 8 7 7
"3192" "Ukraine" 10 5 10 6 10 10 6 8 10 3
"3193" "Belarus" 6 5 6 5 6 6 7 5 7 6
"3194" "Estonia" 10 3 10 10 4 10 10 1 8 10
"3195" "Georgia" 3 4 5 9 5 7 5 8 8 10
"3196" "Germany" 8 8 8 8 4 9 9 9 9 10
"3197" "Kazakhstan" 6 4 7 4 3 6 5 8 7 7
"3198" "Netherlands" 4 1 10 6 1 10 4 3 10 10
"3199" "Poland" 8 3 10 4 10 10 3 2 10 10
"3200" "Romania" 10 1 10 10 1 10 10 10 10 4
"3201" "Russia" 6 10 10 10 2 10 10 3 10 5
"3202" "Slovenia" 4 2 9 9 5 7 9 5 10 5
"3203" "Spain" 6 1 10 7 1 10 7 7 10 10
"3204" "Sweden" 7 9 10 7 1 10 5 7 10 10
"3205" "Turkey" 6 5 6 5 5 4 5 5 5 9
"3206" "Ukraine" 8 1 7 8 8 9 7 5 10 10
"3207" "Belarus" 7 6 7 7 7 8 8 10 10 6
"3208" "Estonia" 1 8 5 10 1 10 10 3 10 7
"3209" "Georgia" 2 4 3 2 5 6 4 5 4 10
"3210" "Germany" 6 1 10 8 1 8 5 1 10 10
"3211" "Kazakhstan" 1 1 10 1 1 10 10 10 10 10
"3212" "Netherlands" 10 6 8 8 8 9 6 8 10 10
"3213" "Poland" 5 6 5 7 3 7 4 5 7 8
"3214" "Romania" 6 2 10 8 5 10 7 7 10 10
"3215" "Russia" 3 1 10 5 1 10 3 4 10 9
"3216" "Slovenia" 6 4 9 7 3 9 7 5 10 9
"3217" "Spain" 8 1 5 7 7 7 8 7 10 10
"3218" "Sweden" 10 1 10 10 1 10 1 1 10 10
"3219" "Turkey" 3 8 7 6 6 6 5 5 6 7
"3220" "Ukraine" 6 2 7 7 5 5 4 4 2 5
"3221" "Belarus" 5 1 10 6 4 10 4 1 9 10
"3222" "Estonia" 8 2 10 10 1 10 9 9 9 6
"3223" "Georgia" 5 1 10 7 1 10 3 10 10 10
"3224" "Germany" 1 1 10 10 1 9 8 1 10 10
"3225" "Kazakhstan" 10 3 8 9 4 8 8 8 9 10
"3226" "Netherlands" 9 3 10 8 2 10 2 4 10 10
"3227" "Poland" 10 3 10 9 10 9 9 8 10 10
"3228" "Romania" 10 6 6 10 10 10 10 9 9 10
"3229" "Russia" 5 4 6 6 6 6 6 6 6 6
"3230" "Slovenia" 7 1 9 5 4 9 4 8 10 10
"3231" "Spain" 8 1 7 7 1 7 7 7 7 10
"3232" "Sweden" 5 3 10 5 3 8 7 2 9 9
"3233" "Turkey" 1 1 10 9 4 8 3 3 8 9
"3234" "Ukraine" 8 5 9 9 1 9 10 8 10 6
"3235" "Belarus" 8 5 10 9 5 9 9 7 10 7
"3236" "Estonia" 2 1 10 5 2 9 2 1 10 9
"3237" "Georgia" 1 1 10 5 2 10 3 4 10 10
"3238" "Germany" 6 1 9 8 2 9 7 2 9 8
"3239" "Kazakhstan" 10 3 10 10 1 10 10 10 10 10
"3240" "Netherlands" 3 1 9 6 1 8 1 1 9 10
"3241" "Poland" 6 5 10 9 1 10 5 1 10 10
"3242" "Romania" 10 3 10 10 7 10 10 10 10 10
"3243" "Russia" 10 8 10 10 5 10 9 9 10 10
"3244" "Slovenia" 10 1 10 5 1 5 5 1 10 10
"3245" "Spain" 10 10 10 8 1 10 7 10 10 8
"3246" "Sweden" 10 2 10 9 7 8 9 5 10 9
"3247" "Turkey" 10 9 8 8 9 10 9 9 10 7
"3248" "Ukraine" 8 8 7 6 5 7 7 6 6 9
"3249" "Belarus" 8 1 10 5 1 8 8 8 10 10
"3250" "Estonia" 9 7 10 10 4 10 10 8 9 8
"3251" "Georgia" 4 6 4 3 5 4 3 5 4 8
"3252" "Germany" 3 1 10 8 1 10 2 2 10 8
"3253" "Kazakhstan" 1 1 10 1 3 10 4 1 10 10
"3254" "Netherlands" 6 1 6 6 1 9 7 5 9 7
"3255" "Poland" 4 3 10 10 7 8 8 7 7 9
"3256" "Romania" 8 3 10 10 2 10 7 6 10 10
"3257" "Russia" 4 6 5 7 8 8 5 6 7 5
"3258" "Slovenia" 3 1 10 9 5 5 4 5 10 4
"3259" "Spain" 6 2 10 10 2 2 10 6 6 10
"3260" "Sweden" 6 1 10 8 1 9 1 6 10 10
"3261" "Turkey" 8 8 9 8 8 7 8 9 9 8
"3262" "Ukraine" 10 2 9 10 5 9 10 1 10 8
"3263" "Belarus" 5 1 10 5 5 10 10 10 10 10
"3264" "Estonia" 8 3 9 9 5 8 7 6 10 10
"3265" "Georgia" 4 5 4 6 5 4 5 4 5 10
"3266" "Germany" 6 1 10 6 1 7 5 6 10 10
"3267" "Kazakhstan" 7 4 5 2 1 9 10 10 5 8
"3268" "Netherlands" 5 1 1 5 1 8 6 1 10 9
"3269" "Poland" 8 2 10 9 1 10 10 6 10 10
"3270" "Romania" 10 8 9 9 2 10 10 10 10 10
"3271" "Russia" 9 5 10 9 5 10 10 10 10 10
"3272" "Slovenia" 3 1 10 8 1 9 5 6 10 10
"3273" "Spain" 4 2 8 6 2 6 5 5 8 7
"3274" "Sweden" 10 1 10 10 1 10 1 5 10 10
"3275" "Turkey" 1 1 10 1 1 10 1 1 10 10
"3276" "Ukraine" 10 10 10 10 1 10 10 10 10 5
"3277" "Belarus" 6 4 10 6 3 10 5 3 6 8
"3278" "Estonia" 10 4 10 10 4 8 10 9 10 10
"3279" "Georgia" 8 7 10 10 7 7 6 6 10 9
"3280" "Germany" 6 1 10 10 1 10 6 1 10 7
"3281" "Kazakhstan" 6 3 5 3 7 7 5 3 4 8
"3282" "Netherlands" 10 1 10 10 5 10 8 5 10 10
"3283" "Poland" 1 1 1 4 4 1 1 1 3 6
"3284" "Romania" 5 3 10 8 6 5 6 8 5 5
"3285" "Russia" 8 7 10 10 1 10 3 1 10 8
"3286" "Slovenia" 8 1 10 10 1 10 10 10 10 10
"3287" "Spain" 7 6 8 7 4 5 7 5 8 6
"3288" "Sweden" 8 4 10 10 4 10 6 1 10 10
"3289" "Turkey" 8 8 8 8 1 8 5 1 10 10
"3290" "Ukraine" 7 2 10 7 7 7 5 2 10 8
"3291" "Belarus" 6 6 7 6 5 6 7 5 5 7
"3292" "Estonia" 10 1 5 3 5 5 4 5 5 5
"3293" "Georgia" 2 7 10 3 1 9 2 2 9 10
"3294" "Germany" 9 1 10 8 1 8 8 1 10 10
"3295" "Kazakhstan" 10 8 8 10 6 8 8 9 10 10
"3296" "Netherlands" 6 4 6 6 4 6 4 5 6 8
"3297" "Poland" 10 1 10 9 10 5 10 10 10 10
"3298" "Romania" 10 10 1 10 1 1 1 1 10 3
"3299" "Russia" 10 5 10 5 5 10 10 5 10 10
"3300" "Slovenia" 4 3 8 7 2 7 8 5 8 8
"3301" "Spain" 1 8 2 9 9 1 8 8 4 9
"3302" "Sweden" 8 1 10 5 3 9 2 2 10 10
"3303" "Turkey" 6 7 9 8 5 6 8 5 6 9
"3304" "Ukraine" 9 4 10 9 1 7 4 5 10 10
"3305" "Belarus" 3 2 10 3 9 10 5 8 6 10
"3306" "Estonia" 7 4 9 9 2 9 6 3 9 8
"3307" "Georgia" 5 4 5 6 6 5 6 5 6 5
"3308" "Germany" 10 1 10 7 1 10 4 1 10 10
"3309" "Kazakhstan" 9 9 9 9 2 8 8 8 10 10
"3310" "Netherlands" 6 3 7 8 3 8 8 2 10 10
"3311" "Poland" 8 3 7 5 6 5 5 4 7 9
"3312" "Romania" 10 10 10 10 1 10 10 10 10 10
"3313" "Russia" 9 3 8 10 2 8 10 9 10 9
"3314" "Slovenia" 10 1 10 10 7 10 10 4 10 8
"3315" "Spain" 9 1 10 10 8 10 8 8 10 5
"3316" "Sweden" 5 1 10 10 1 10 1 1 10 10
"3317" "Turkey" 8 10 10 8 1 10 7 1 10 10
"3318" "Ukraine" 10 4 9 10 2 10 9 3 9 10
"3319" "Belarus" 7 3 8 5 5 5 5 5 5 8
"3320" "Estonia" 7 1 10 9 2 10 7 1 10 8
"3321" "Georgia" 5 4 9 9 9 9 9 9 9 9
"3322" "Germany" 9 1 10 8 4 10 6 1 10 9
"3323" "Kazakhstan" 7 2 10 10 3 10 8 7 10 10
"3324" "Netherlands" 6 4 7 7 5 7 6 6 10 8
"3325" "Poland" 1 2 10 8 1 10 5 7 10 10
"3326" "Romania" 3 3 7 5 6 7 5 7 7 8
"3327" "Russia" 5 5 1 2 2 2 1 1 10 10
"3328" "Slovenia" 1 1 4 5 1 5 1 1 7 8
"3329" "Spain" 5 5 4 5 6 5 5 5 5 5
"3330" "Sweden" 7 10 10 6 3 9 5 1 10 10
"3331" "Turkey" 5 6 6 7 7 5 5 6 6 10
"3332" "Ukraine" 4 5 5 6 5 4 5 5 4 4
"3333" "Belarus" 3 5 4 7 8 6 9 9 9 8
"3334" "Estonia" 7 1 9 9 3 9 4 1 8 10
"3335" "Georgia" 4 3 4 3 4 3 4 3 9 7
"3336" "Germany" 8 2 10 7 6 8 5 1 8 8
"3337" "Kazakhstan" 6 1 10 10 6 10 6 6 6 9
"3338" "Netherlands" 1 1 8 9 1 9 1 1 10 10
"3339" "Poland" 1 3 10 5 1 10 1 1 10 10
"3340" "Romania" 5 6 9 8 5 8 7 6 8 6
"3341" "Russia" 7 4 10 10 8 8 8 3 10 3
"3342" "Slovenia" 1 10 1 5 1 5 10 5 2 5
"3343" "Spain" 5 1 10 10 1 10 6 5 10 10
"3344" "Sweden" 8 1 10 10 1 10 3 1 10 10
"3345" "Turkey" 7 2 8 8 2 7 6 7 7 7
"3346" "Ukraine" 4 1 9 3 5 9 3 8 8 8
"3347" "Belarus" 5 4 10 8 3 10 6 3 10 10
"3348" "Estonia" 3 2 8 5 1 7 4 3 10 8
"3349" "Georgia" 9 7 5 5 8 5 6 7 7 8
"3350" "Germany" 10 1 10 10 1 10 9 1 10 10
"3351" "Kazakhstan" 1 2 10 7 7 10 10 7 8 10
"3352" "Netherlands" 5 5 5 5 5 5 5 5 5 8
"3353" "Poland" 10 1 10 10 1 10 1 1 10 10
"3354" "Romania" 10 1 10 10 1 10 10 9 10 10
"3355" "Russia" 10 1 10 10 1 10 9 5 10 10
"3356" "Slovenia" 5 4 5 3 5 5 5 5 5 5
"3357" "Spain" 6 6 10 10 7 7 7 5 10 10
"3358" "Sweden" 3 1 10 8 1 10 2 2 10 10
"3359" "Turkey" 10 1 10 10 1 10 10 1 5 5
"3360" "Ukraine" 8 9 7 6 8 8 7 6 9 8
"3361" "Belarus" 6 5 6 6 5 5 7 5 6 8
"3362" "Estonia" 4 3 10 6 1 10 5 2 10 9
"3363" "Georgia" 3 2 8 8 8 8 7 10 10 10
"3364" "Germany" 7 1 9 8 4 8 6 1 10 6
"3365" "Kazakhstan" 3 1 10 5 1 10 6 6 10 8
"3366" "Netherlands" 7 3 8 8 3 10 7 5 10 10
"3367" "Poland" 4 1 8 6 1 10 1 1 10 10
"3368" "Romania" 3 3 3 3 3 3 3 3 3 3
"3369" "Russia" 7 1 10 10 3 8 9 4 10 10
"3370" "Slovenia" 3 1 10 3 1 8 1 1 10 8
"3371" "Spain" 6 8 10 7 8 8 6 9 7 8
"3372" "Sweden" 8 1 10 8 1 10 2 3 10 10
"3373" "Turkey" 8 7 6 8 9 10 8 7 8 10
"3374" "Ukraine" 5 3 10 6 1 10 1 8 8 5
"3375" "Belarus" 5 5 7 6 2 6 6 6 7 7
"3376" "Estonia" 8 1 10 10 1 10 8 7 10 5
"3377" "Georgia" 5 10 10 1 7 6 1 3 7 9
"3378" "Germany" 10 1 10 10 1 7 5 5 10 5
"3379" "Kazakhstan" 5 7 7 4 9 1 2 7 10 8
"3380" "Netherlands" 7 1 6 7 1 7 3 7 9 8
"3381" "Poland" 1 8 5 10 10 9 7 9 10 10
"3382" "Romania" 9 2 9 2 9 9 9 9 1 9
"3383" "Russia" 10 1 10 10 1 10 10 10 10 5
"3384" "Slovenia" 3 2 9 9 3 8 8 8 3 10
"3385" "Spain" 5 4 7 5 5 6 4 6 7 10
"3386" "Sweden" 8 1 9 5 1 9 2 2 4 9
"3387" "Turkey" 10 1 10 10 1 10 10 1 10 8
"3388" "Ukraine" 5 5 6 10 4 5 6 9 10 10
"3389" "Belarus" 1 3 9 6 2 9 5 2 10 10
"3390" "Estonia" 6 5 7 5 6 6 5 6 4 2
"3391" "Georgia" 8 2 10 8 3 8 9 9 10 10
"3392" "Germany" 7 8 9 5 6 6 7 3 9 9
"3393" "Kazakhstan" 9 5 9 10 5 9 9 9 10 7
"3394" "Netherlands" 5 1 10 10 1 10 4 5 10 10
"3395" "Poland" 5 1 10 6 2 6 1 1 1 7
"3396" "Romania" 5 2 3 2 4 2 3 8 4 5
"3397" "Russia" 9 2 9 9 1 10 10 1 10 10
"3398" "Slovenia" 10 1 1 3 1 10 10 3 10 8
"3399" "Spain" 10 1 10 10 1 10 7 5 10 10
"3400" "Sweden" 8 1 8 5 5 8 4 3 9 10
"3401" "Turkey" 7 4 9 8 7 9 8 8 9 8
"3402" "Ukraine" 7 2 8 10 5 5 7 5 3 9
"3403" "Belarus" 4 3 5 7 9 8 7 4 5 10
"3404" "Estonia" 6 1 10 9 1 10 5 1 10 10
"3405" "Georgia" 4 3 3 4 5 3 4 3 4 5
"3406" "Germany" 5 2 9 5 6 6 5 3 7 7
"3407" "Kazakhstan" 10 6 10 10 3 9 10 10 10 8
"3408" "Netherlands" 8 3 9 8 5 9 9 8 9 10
"3409" "Poland" 5 1 10 5 1 10 1 2 10 10
"3410" "Romania" 10 1 10 5 1 10 10 10 10 10
"3411" "Russia" 9 4 9 9 3 9 7 7 9 9
"3412" "Slovenia" 5 1 10 5 1 8 6 10 10 10
"3413" "Spain" 7 2 10 10 1 10 5 5 10 10
"3414" "Sweden" 10 1 10 10 1 10 3 1 10 10
"3415" "Turkey" 10 8 9 10 1 10 8 2 9 7
"3416" "Ukraine" 3 6 5 5 7 6 5 6 4 10
"3417" "Belarus" 5 2 10 7 8 10 5 6 9 10
"3418" "Estonia" 10 2 10 10 8 10 8 1 10 10
"3419" "Georgia" 5 6 5 6 3 5 7 5 5 6
"3420" "Germany" 7 1 10 10 1 10 10 1 10 10
"3421" "Kazakhstan" 6 6 6 7 4 8 9 4 6 8
"3422" "Netherlands" 8 2 10 10 2 10 5 8 10 10
"3423" "Poland" 9 6 10 10 6 6 1 5 10 10
"3424" "Romania" 1 1 1 1 4 4 3 1 3 10
"3425" "Russia" 2 5 6 3 6 2 5 3 5 7
"3426" "Slovenia" 2 2 3 4 4 4 2 5 3 3
"3427" "Spain" 7 4 10 8 1 10 10 7 10 9
"3428" "Sweden" 8 3 10 9 1 10 1 1 10 10
"3429" "Turkey" 10 10 10 10 10 10 10 10 10 6
"3430" "Ukraine" 1 10 10 10 7 10 10 10 10 10
"3431" "Belarus" 10 4 10 6 1 10 10 1 10 8
"3432" "Estonia" 6 3 10 10 8 8 8 8 8 7
"3433" "Georgia" 3 2 8 3 3 3 2 2 8 10
"3434" "Germany" 6 1 10 10 1 2 2 1 10 10
"3435" "Kazakhstan" 3 9 5 8 7 6 6 7 4 7
"3436" "Netherlands" 6 3 8 8 3 8 3 5 8 8
"3437" "Poland" 8 6 6 5 5 5 3 5 7 10
"3438" "Romania" 4 5 4 5 6 6 7 6 6 7
"3439" "Russia" 10 5 10 10 1 10 10 10 9 5
"3440" "Slovenia" 7 2 10 8 2 7 2 4 10 9
"3441" "Spain" 8 3 10 9 2 9 4 5 10 8
"3442" "Sweden" 8 2 8 7 3 8 8 7 10 10
"3443" "Turkey" 10 1 10 10 1 10 10 1 10 10
"3444" "Ukraine" 7 4 8 8 5 9 10 4 10 5
"3445" "Belarus" 5 5 5 5 5 5 5 5 5 5
"3446" "Estonia" 7 1 10 8 1 7 7 7 10 10
